id,url,title,subtitle,claps,responses,reading_time,publication,date,title_length,subtitle_length
118,https://medium.com/swlh/how-i-build-a-pipeline-of-work-by-focusing-on-my-clients-professional-advancement-d780c7f06d11,"<strong_class=""markup--strong_markup--h3-strong"">how_i_build_a_pipeline_of_work_by_focusing_on_my_clients’_professional_advancement</strong>",0,134.0,0,4,the_startup,19-01-2023,140,0
119,https://medium.com/swlh/5-tiny-mistakes-that-are-ruining-your-pitches-to-potential-clients-85be251f8048,5_tiny_mistakes_that_are_ruining_your_pitches_to_potential_clients,the_importance_of_knowing_what not…,131.0,2,5,the_startup,19-01-2023,66,35
120,https://writingcooperative.com/writing-fiction-the-crucial-art-of-mastering-point-of-view-c6e70bb07987,writing_fiction:_the_crucial_art_of_mastering_point_of view,are_you_narrating_your_story_in_the way…,965.0,11,8,the_writing_cooperative,19-01-2023,59,40
121,https://writingcooperative.com/my-professor-told-me-you-might-want-to-rethink-that-when-i-told-her-i-wanted-to-publish-a-book-fbb6af062d9d,my_professor_told_me_“you_might_want_to_rethink_that”_when_i_told_her_i_wanted_to_publish_a book,0,262.0,4,8,the_writing_cooperative,19-01-2023,96,0
122,https://writingcooperative.com/transform-your-novel-plotting-skills-using-this-renowned-storytellers-method-fde1b860a42b,transform_your_novel-plotting_skills_using_this_renowned_storyteller’s_method,a_breakdown_of…,71.0,0,9,the_writing_cooperative,19-01-2023,77,15
123,https://towardsdatascience.com/3-easy-ways-to-include-interactive-maps-in-a-streamlit-app-b49f6a22a636,3_easy_ways_to_include_interactive_maps_in_a_streamlit_app,visualising_geospatial_data within…,137.0,2,6,towards_data_science,19-02-2023,58,35
124,https://towardsdatascience.com/pca-lda-ica-a-components-analysis-algorithms-comparison-c5762c4148ff,pca/lda/ica :_a_components_analysis_algorithms_comparison,review_the_concepts_and_differences_between…,13.0,0,8,towards_data_science,19-02-2023,57,44
125,https://towardsdatascience.com/movie-recommendations-with-neo4j-adaad7c9bf2b,movie_recommendations_with neo4j,building_a_simple_movie_recommender_with_python_and neo4j,13.0,0,7,towards_data_science,19-02-2023,32,57
126,https://uxdesign.cc/so-are-fonts-cut-from-paper-now-6a936ccd0cc7,"<strong_class=""markup--strong_markup--h3-strong"">so,_are_fonts_cut_from_paper now?</strong>","not_really,_but_the_latest_type_trend_sure_looks_like that.",147.0,0,4,ux_collective,19-02-2023,91,59
127,https://medium.com/swlh/the-most-important-money-lessons-people-learn-too-late-in-life-d124e9a76ed,the_most_important_money_lessons_people_learn_too_late_in life,"in_most_cases,_$1m_equals_dirt poor",1600.0,22,6,the_startup,19-02-2023,62,35
128,https://medium.com/swlh/7-ways-to-efficiently-scale-up-your-content-generation-without-burning-out-6469654d3370,7_ways_to_efficiently_scale_up_your_content_generation_without_burning out,grow_without_the_impending_stress_that_comes_with_the job,1400.0,29,7,the_startup,19-02-2023,74,57
129,https://medium.com/swlh/the-dark-psychology-of-customer-loyalty-programs-3a8fe9a4f57b,"<em_class=""markup--em_markup--h3-em"">the_dark_psychology_of_customer_loyalty programs</em>",you_think_you’re_winning_with_customer loyalty…,362.0,10,5,the_startup,19-02-2023,90,47
130,https://medium.com/swlh/4-hard-lessons-i-learned-after-i-quit-my-high-paying-job-to-write-full-time-52d13bab403f,4_hard_lessons_i_learned_after_i_quit_my_high-paying_job_to_write_full-time,#1._having_a_“friendly”…,583.0,9,5,the_startup,19-02-2023,75,24
131,https://medium.com/swlh/why-every-business-regardless-of-size-needs-a-zero-trust-model-b3e942a2053d,"why_every_business,_regardless_of_size,_needs_a_zero_trust model",0,24.0,2,6,the_startup,19-02-2023,64,0
132,https://writingcooperative.com/11-tips-for-writing-fantastic-product-descriptions-b19c71f96015,11_tips_for_writing_fantastic_product_descriptions,research_shows_that_weak_product_descriptions_are…,144.0,2,8,the_writing_cooperative,19-02-2023,50,50
133,https://writingcooperative.com/creative-exhaustion-ad5b160edf67,creative_exhaustion,"why_writers_need_to_know_what_is_it,_how_to_spot_it,_and_how_to_recover_from it.",384.0,9,9,the_writing_cooperative,19-02-2023,19,80
134,https://writingcooperative.com/how-to-launch-a-newspaper-make-community-journalism-pay-35acc15f15b7,"<strong_class=""markup--strong_markup--h3-strong"">how_to_launch_a_newspaper_&amp;_make_community_journalism_pay</strong>",a_case_study_in_building_a_business from…,505.0,8,7,the_writing_cooperative,19-02-2023,119,41
135,https://writingcooperative.com/take-it-for-grant-ed-753388d0d203,take_it_for granted,non-profits_need_your_writing skills,80.0,0,7,the_writing_cooperative,19-02-2023,19,36
136,https://towardsdatascience.com/a-day-in-the-life-of-a-chief-data-scientist-1cbda76c631d,a_day_in_the_life_of_a_chief_data_scientist,spoiler_alert — i_don’t_do_much_data science!,185.0,0,13,towards_data_science,06-02-2023,43,45
137,https://towardsdatascience.com/equal-size-spectral-clustering-cce65c6f9ba3,equal-size_spectral_clustering,a_modification_of_this_popular_algorithm_that_builds_clusters_balanced…,291.0,1,7,towards_data_science,06-02-2023,30,71
138,https://towardsdatascience.com/what-i-learned-from-the-best-and-the-worst-machine-learning-team-leads-c9331f56da4d,become_an_effective_machine_learning_team lead,"managing_communication,_infrastructure_and_documentation",196.0,2,11,towards_data_science,06-02-2023,46,56
139,https://towardsdatascience.com/14-techniques-to-make-your-pandas-workflow-lighting-fast-b00ff0ac9267,14_techniques_to_make_your_pandas_workflow_lighting fast,essential_guide_to_scale-up_your pandas…,181.0,1,6,towards_data_science,06-02-2023,56,40
140,https://towardsdatascience.com/how-to-train-a-word2vec-model-from-scratch-with-gensim-c457d587e031,how_to_train_a_word2vec_model_from_scratch_with gensim,"<em_class=""markup--em_markup--h4-em"">in_this_article_we_will_explore_gensim,_a very</em>",62.0,0,9,towards_data_science,06-02-2023,54,88
141,https://towardsdatascience.com/args-vs-kwargs-which-is-the-fastest-way-to-call-a-function-in-python-afb2e817120,args_vs_kwargs:_which_is_the_fastest_way_to_call_a_function_in python?,a_clear_demonstration_of the…,29.0,1,3,towards_data_science,06-02-2023,70,29
142,https://towardsdatascience.com/how-to-detect-drift-in-machine-learning-models-8a0be4049eed,how_to_detect_drift_in_machine_learning models,"<em_class=""markup--em_markup--h4-em"">this_might_be_the_reason_why_your_model_performance</em>",78.0,2,8,towards_data_science,06-02-2023,46,93
143,https://towardsdatascience.com/monitoring-machine-learning-models-a-tried-and-true-cure-for-a-data-scientists-insomnia-c45b0979a878,monitoring_machine_learning_models:_a_fundamental_practice_for_data_scientists_and_machine_learning_engineers,0,215.0,0,15,towards_data_science,06-02-2023,109,0
144,https://towardsdatascience.com/how-to-perform-univariate-outlier-detection-in-python-for-machine-learning-b9fb05e72661,how_to_perform_univariate_outlier_detection_in_python_for_machine learning,univariate_outlier…,78.0,0,9,towards_data_science,06-02-2023,74,19
145,https://towardsdatascience.com/how-to-do-cross-validation-effectively-1bbeb1d69ee8,how_to_do_cross-validation_effectively,a_guide_to_cross-validation_best_practices:_re-training_and…,78.0,1,6,towards_data_science,06-02-2023,38,60
146,https://towardsdatascience.com/extractive-vs-generative-q-a-which-is-better-for-your-business-5a8a1faab59a,extractive_vs_generative_q&a — which_is_better_for_your_business?,the_arrival_of_chatgpt_hints_at a…,18.0,0,6,towards_data_science,06-02-2023,65,34
147,https://towardsdatascience.com/mlops-made-simple-how-to-run-a-batch-prediction-pipeline-using-azure-machine-learning-components-ea7931e818c8,mlops_made_simple:_how_to_run_a_batch_prediction_pipeline_using_azure_machine_learning_components,0,31.0,0,7,towards_data_science,06-02-2023,97,0
148,https://towardsdatascience.com/from-algorithms-to-words-why-i-write-about-machine-learning-36e705e1fe54,from_algorithms_to_words:_why_i_write_about_machine learning,writing_online_has_been_a_game-changer…,192.0,2,5,towards_data_science,06-02-2023,60,39
149,https://towardsdatascience.com/writing-a-book-on-nlp-is-a-bit-like-solving-a-complex-data-science-project-c0848f975ca,writing_a_book_on_nlp_is_a_bit_like_solving_a_complex_data_science project,an_interview_with lewis…,101.0,0,7,towards_data_science,06-02-2023,74,24
150,https://towardsdatascience.com/lineman-stationarity-ffacde2cfc8,lineman_stationarity,a_data-driven_metric_for_offensive_linemen,46.0,0,6,towards_data_science,06-02-2023,20,42
151,https://towardsdatascience.com/optimal-demand-fulfillment-an-industryapproach-58746615d91e,optimal_demand_fulfillment:_an_industry approach,0,15.0,0,8,towards_data_science,06-02-2023,48,0
152,https://towardsdatascience.com/predicting-protein-annotations-using-the-cafa2-competition-methodology-part-i-c60ba6283b87,predicting_protein_functions_using_machine learning,how_to_predict_protein_functions_using_the cafa2…,27.0,0,22,towards_data_science,06-02-2023,51,49
153,https://uxdesign.cc/actually-we-should-be-worried-about-ai-coming-for-our-ux-jobs-97cab3519c6d,"actually,_we_should_be_worried_about_ai_coming_for_our_ux jobs","prudence_and_caution,_not blind…",658.0,16,4,ux_collective,06-02-2023,62,32
154,https://uxdesign.cc/should-inclusive-design-be-a-ux-concern-139f2d2ae35e,should_inclusive_design_be_a_ux concern?,the_data_may_surprise you.,406.0,1,5,ux_collective,06-02-2023,40,26
155,https://uxdesign.cc/some-ethical-dilemmas-surrounding-the-study-of-human-behaviour-for-marketing-purposes-6b3cb99f1f82,"<strong_class=""markup--strong_markup--h3-strong"">ethical_dilemmas_around_the_study_of_human_behavior_for_marketing</strong>",turning_challenges_into_possible paths,493.0,18,7,ux_collective,06-02-2023,123,38
156,https://uxdesign.cc/the-power-of-a-catchy-name-2c30949490f4,the_power_of_a_catchy name,how_naming_your_ux_research_findings_can_make_them stick,448.0,7,5,ux_collective,06-02-2023,26,56
157,https://uxdesign.cc/designops-okrs-or-balanced-scorecards-92dbac6e8817,designops:_okrs_or_balanced_scorecards?,as_a_transformative_discipline_focused_on_delivering_tangible…,174.0,1,6,ux_collective,06-02-2023,39,62
158,https://uxdesign.cc/servants-of-insight-embracing-ambiguity-and-failure-in-ux-research-1e0d67c2c025,servants_of_insight:_,the_top_3_key_skills_you_need to…,487.0,0,9,ux_collective,06-02-2023,21,33
159,https://uxdesign.cc/vanity-interviews-what-can-pms-and-ux-researchers-learn-from-oral-historians-7af4ed415434,vanity_interviews:_what_can_pms_and_ux_researchers_learn_from_oral_historians?,avoid_“vanity…,110.0,2,8,ux_collective,06-02-2023,78,14
160,https://uxdesign.cc/heres-how-to-build-and-host-a-responsive-portfolio-inside-figma-755456dab61,here’s_how_to_build_and_host_a_responsive_portfolio_inside figma,0,39.0,1,5,ux_collective,06-02-2023,64,0
161,https://uxdesign.cc/ageism-netflixs-mistake-board-game-ux-conditional-logic-in-figma-8ce86d02a379,"ageism,_netflix’s_mistake,_board_game_ux,_conditional_logic_in figma",weekly_curated_resources_for…,100.0,0,3,ux_collective,06-02-2023,68,29
162,https://uxdesign.cc/the-rise-of-digital-accessibility-building-the-business-case-b990a4fda213,"<strong_class=""markup--strong_markup--h3-strong"">the_rise_of_digital_accessibility:_building_the_business case</strong>",0,147.0,0,10,ux_collective,06-02-2023,119,0
163,https://uxdesign.cc/the-perks-of-pair-designing-f0d103e4cfa1,the_perks_of_pair-designing,multiplying_your_design powers,65.0,0,5,ux_collective,06-02-2023,27,30
164,https://uxdesign.cc/what-is-healthcares-lego-bdb4ef9ee01e,what_is_healthcare’s_lego?,0,0.0,0,5,ux_collective,06-02-2023,26,0
165,https://medium.com/swlh/feeling-unfulfilled-and-unhappy-happens-when-you-have-no-real-hobbies-outside-of-your-job-2f03a3bdc79d,feeling_unfulfilled_and_unhappy_happens_when_you_have_no_real_hobbies_outside_of_your job,0,1500.0,29,5,the_startup,06-02-2023,89,0
166,https://medium.com/swlh/5-writing-tips-to-develop-a-friendly-online-personality-really-connect-with-the-audience-d7c2d87a5b33,5_writing_tips_to_develop_a_friendly_online_personality_&_[really]_connect_with_the audience,0,910.0,19,6,the_startup,06-02-2023,92,0
167,https://medium.com/swlh/how-to-make-the-most-of-this-golden-age-for-writers-25b44a512aa7,how_to_make_the_most_of_this_golden_age_for writers,the_era_of_successful_and_wealthy_online writers…,335.0,5,5,the_startup,06-02-2023,51,49
168,https://medium.com/swlh/12-writing-mistakes-youre-making-right-now-but-don-t-have-to-11205f1a649c,12_writing_mistakes_you’re_making_right_now_(but_don’t_have to),i_found_#8_is_the_hardest_to correct,291.0,4,6,the_startup,06-02-2023,63,36
169,https://writingcooperative.com/youve-hit-publish-now-what-ee21ecbacf1e,you’ve_hit_“publish.”_now what?,0,738.0,11,6,the_writing_cooperative,06-02-2023,31,0
170,https://writingcooperative.com/5-secrets-no-one-tells-you-about-writing-online-9838e7451f48,5_secrets_no_one_tells_you_about_writing online,it’s_not_all_fairy_dust_and rainbows,365.0,6,6,the_writing_cooperative,06-02-2023,47,36
171,https://writingcooperative.com/i-block-people-who-respond-to-articles-with-a-question-mark-f15db5425019,i_block_people_who_respond_to_articles_with_a_question mark,0,0.0,0,5,the_writing_cooperative,06-02-2023,59,0
172,https://writingcooperative.com/are-the-first-10-pages-of-your-novel-really-that-important-f711b880032,are_the_first_10_pages_of_your_novel_really_that_important?,how_to_start_your novel,82.0,1,9,the_writing_cooperative,06-02-2023,59,23
173,https://writingcooperative.com/excuse-me-youve-got-something-under-your-words-e577cea6831a,"excuse_me,_you’ve_got_something_under_your words",the_words_under_the words,392.0,4,3,the_writing_cooperative,06-02-2023,48,25
174,https://towardsdatascience.com/sql-on-pandas-usign-duckdb-f7cd238a0a5a,sql_on_pandas — my_new_favorite_for_10x speed.,bringing_the_best_of_both_worlds together,162.0,4,5,towards_data_science,23-03-2023,46,41
175,https://towardsdatascience.com/enhanced-object-detection-how-to-effectively-implement-yolov8-afd1bf6132ae,enhanced_object_detection:_how_to_effectively_implement_yolov8,a_practical_guide_to_object_detection…,77.0,1,7,towards_data_science,23-03-2023,62,38
176,https://towardsdatascience.com/time-series-forecasting-with-facebooks-prophet-in-10-minutes-958bd1caff3f,time_series_forecasting_with_facebook’s_prophet_in_10 minutes,part_1:_build_a_working_model_with 6…,102.0,0,6,towards_data_science,23-03-2023,61,37
177,https://towardsdatascience.com/lets-talk-about-math-for-data-scientists-50184abd5964,let’s_talk_about_math_(for_data_scientists),our_weekly_selection_of_must-read_editors’_picks and…,209.0,2,3,towards_data_science,23-03-2023,43,53
178,https://towardsdatascience.com/making-language-models-similar-to-human-brain-b6ea8270be08,making_language_models_similar_to_the_human brain,0,323.0,6,14,towards_data_science,23-03-2023,49,0
179,https://towardsdatascience.com/decision-tree-regressor-in-excel-2d29d16df1db,decision_tree_regressor_in excel,a_step-by-step_guide_for_machine_learning_beginners,115.0,0,6,towards_data_science,23-03-2023,32,51
180,https://towardsdatascience.com/deploying-multiple-models-with-sagemaker-pipelines-fb7363094c50,deploying_multiple_models_with_sagemaker_pipelines,applying_mlops_best_practices_to_advanced serving…,35.0,0,8,towards_data_science,23-03-2023,50,50
181,https://towardsdatascience.com/gradient-boosting-to-early-stop-or-not-to-early-stop-5ea67ac09d83,gradient_boosting:_to_early_stop_or_not_to_early stop,how_early_stopping_halves_training_time for…,35.0,1,7,towards_data_science,23-03-2023,53,44
182,https://towardsdatascience.com/what-stops-you-from-getting-your-first-data-science-job-ccf93e4187d4,"<strong_class=""markup--strong_markup--h3-strong"">what_stops_you_from_getting_your_first_data_science job?</strong>",walkthrough_of_the_data_science_interview…,57.0,1,12,towards_data_science,23-03-2023,114,42
183,https://towardsdatascience.com/how-to-parse-html-with-regex-6b9c0980382f,how_to_parse_html_with regex,using_the_,41.0,1,11,towards_data_science,23-03-2023,28,10
184,https://uxdesign.cc/testing-readability-tests-flesch-kincaid-ari-and-gunning-fog-78cce2c41db8,"testing_readability_tests:_flesch–kincaid,_ari,_and_gunning fog",the_lousy_powers_behind_hemingway…,527.0,11,11,ux_collective,23-03-2023,63,34
